gene_ID	length
LURAP1L	1772
LUZP1	7892.2
LUZP2	5243.5
LUZP4	1835
LVRN	7350
LXN	1164
LY6D	718
LY6E	1204
LY6H	1082.6
LY6K	1060.66666666667
LY6L	990
LY75	6520.8
LY86	913
LY9	2600
LY96	829.166666666667
LYAR	1507.875
LYG1	1366
LYG2	917
LYL1	1801
LYN	3333.66666666667
LYNX1	3311.5
LYPD1	1685
LYPD2	1195
LYPD3	1755
LYPD4	1595
LYPD5	1553.5
LYPD6	5557
LYPD6B	2386.625
LYPD8	2265
LYPLA1	1508.66666666667
LYPLA2	1627
LYPLAL1	1443.25
LYRM1	1911
LYRM2	1572.5
LYRM4	2366.2
LYRM7	807.25
LYRM9	1844.625
LYSMD1	1457
LYSMD3	4290.5
LYSMD4	3149.6
LYST	12992.7692307692
LYVE1	3318
LYZ	443
LYZL4	885
LYZL6	857
LZIC	1530
LZTFL1	1649.625
LZTR1	5061.5
LZTS1	3754.5
LZTS2	3520.25
LZTS3	4861
M1AP	2631.66666666667
MAATS1	4140.75
MAB21L1	3802
MAB21L2	2956
MAB21L3	5248.4
MAB21L4	2581
MACC1	4540
MACF1	23024.6428571429
MACIR	4789.5
MACO1	2400.66666666667
MACROD1	1755.66666666667
MACROD2	1914.66666666667
MAD1L1	2216.81818181818
MAD2L1	2171
MAD2L1_1	1578.5
MAD2L1BP	1623.33333333333
MAD2L2	1915.5
MAEA	2279.4
MAEL	1911
MAF	2039
MAF1	1662.5
MAFA	2654
MAFB	3426
MAFF	2529.33333333333
MAFG	7789.5
MAFK	4661
MAG	2431.66666666667
MAGEA1	4357
MAGEA10	1257
MAGEA11	1948
MAGEA9	5010
MAGEB1	2209
MAGEB17	2862
MAGEB18	3101
MAGEB2	1633
MAGEB3	5684
MAGEB5	7683.5
MAGEB6	2238
MAGEC1	3575
MAGEC2	3306
MAGED1	2714
MAGED2	2123.5
MAGEE1	3654
MAGEE2	2238
MAGEF1	1758
MAGEH1	1467
MAGEL2	5767
MAGI1	7190.08
MAGI3	6080.5
MAGIX	1476
MAGOH	726
MAGOHB	978.5
MAGT1	4042
MAIP1	1408.5
MAJIN	1563.5
MAK	2832
MAK16	1593
MAL	2405
MAL2	944.5
MALL	3046
MALRD1	7859
MALSU1	1523
MALT1	3483
MAMDC2	3751
MAML1	5437
MAML2	5946
MAML3	6813
MAMLD1	3471.5
MAN1A1	2387.33333333333
MAN1A2	6688.33333333333
MAN1C1	3417
MAN2A1	5160.5
MAN2A2	4825.5
MAN2B1	3183
MAN2B2	4207
MAN2C1	3752.5
MANBA	3946
MANBAL	1696.5
MANEA	3632.5
MANEAL	2339.33333333333
MANF	955
MANSC1	2522
MANSC4	1653
MAOB	2390
MAP10	3589
MAP11	2320
MAP1A	9806
MAP1B	11844
MAP1LC3A	1159.75
MAP1LC3B	2073
MAP1LC3B2	2032
MAP1LC3C	1987
MAP1S	3695.5
MAP2	9459.73076923077
MAP2K1	2607
MAP2K2	1711
MAP2K3	2872
MAP2K4	3138.75
MAP2K5	2212.64285714286
MAP2K6	3643.8
MAP2K7	3848.33333333333
MAP3K1	5409.85714285714
MAP3K10	3903
MAP3K11	3764
MAP3K12	4540.33333333333
MAP3K13	4840.11111111111
MAP3K14	4523
MAP3K15	4261.5
MAP3K19	8207
MAP3K2	11256
MAP3K20	5374
MAP3K21	5841
MAP3K3	4227.1
MAP3K4	5461
MAP3K5	5092
MAP3K6	5562.66666666667
MAP3K7	3506.71428571429
MAP3K7CL	2198
MAP3K8	2457
MAP3K9	11350
MAP4	8305.57142857143
MAP4K1	2817
MAP4K2	707
MAP4K2_1	1728
MAP4K3	4443.5
MAP4K4	7672.83333333333
MAP4K5	4175.42857142857
MAP6	3941.5
MAP6D1	1540.25
MAP7	4529.41176470588
MAP7D1	3316.8
MAP7D2	3924.0625
MAP7D3	3128
MAP9	2612.66666666667
MAPK1	3007
MAPK10	3266.52941176471
MAPK11	2417
MAPK12	1872.33333333333
MAPK13	1596
MAPK14	3600.63636363636
MAPK15	2191.71428571429
MAPK1IP1L	2741.5
MAPK3	1798.5
MAPK4	4807
MAPK7	3197.625
MAPK8	6260
MAPK8IP1	3140
MAPK8IP2	3413.5
MAPK8IP3	5747.46666666667
MAPK9	3937.375
MAPKAP1	3548
MAPKAPK2	3100.5
MAPKAPK3	2540.66666666667
MAPKAPK5	2091.83333333333
MAPKBP1	6685.16666666667
MAPRE1	1587.66666666667
MAPRE2	3536.6
MAPRE3	2011.5
MAPT	4021.78947368421
MARCHF1	5676.66666666667
MARCHF10	2798.92307692308
MARCHF11	1566
MARCHF2	1435.75
MARCHF3	3976
MARCHF4	4868
MARCHF5	2305.66666666667
MARCHF6	4880.85714285714
MARCHF7	2891.41176470588
MARCHF8	5664.15384615385
MARCHF9	2749
MARCKS	4121.5
MARCKSL1	1546
MARCO	1816
MARCOL	2911
MARF1	6514
MARK1	6281.2
MARK2	3805.4
MARK3	3081.13333333333
MARK4	3593.5
MARS1	2890
MARS2	2778
MARVELD1	3246
MARVELD2	3040
MARVELD3	2152.5
MASP1	4705.8
MASP2	2119.5
MAST1	4835
MAST2	6738.86666666667
MAST3	5087.6
MAST4	8631.8
MASTL	3311.5
MAT1A	3676.66666666667
MAT2A	4514
MAT2B	1956.33333333333
MATK	2275
MATN1	1896
MATN2	3398
MATN3	2571
MATN4	3071
MATR3	3668.6
MAU2	3509.2
MAVS	3998
MAX	1930.38461538462
MAZ	2607
MB	1170
MB21D2	3482
MBD1	3619.90243902439
MBD2	1913
MBD3L1	879.6
MBD4	1990.5
MBD5	6428
MBD6	4055.5
MBIP	1489.125
MBL2	3586.5
MBLAC1	1480
MBLAC2	4282
MBNL1	3940.48275862069
MBNL2	4682.625
MBNL3	7888.63636363636
MBOAT1	4350.71428571429
MBOAT2	7640.875
MBOAT4	1154
MBOAT7	1241
MBP	2829.85714285714
MBTD1	5171.13636363636
MBTPS1	3981.5
MBTPS2	2780
MC1R	953
MC2R	4966
MC3R	8184
MC4R	3807
MC5R	3172
MCAM	3266.5
MCAT	1386
MCC	4692.5
MCCC1	2378.4
MCCC2	3666
MCCD1	552
MCEE	2803.33333333333
MCEMP1	1702
MCF2	4338.33333333333
MCF2L	5576.875
MCF2L2	4053.5
MCFD2	816
MCHR1	2855
MCHR2	1866.6
MCIDAS	1741
MCL1	3970
MCM10	6344
MCM2	3613
MCM3	2985.5
MCM3AP	6213.625
MCM4	3223.5
MCM5	2515.5
MCM6	2954
MCM7	2510.5
MCM8	3352.25
MCM9	4320
MCMBP	3290.33333333333
MCMDC2	2475
MCOLN1	2461
MCOLN2	3883.75
MCOLN3	2880.83333333333
MCPH1	4406.375
MCRIP1	1069
MCRS1	2016
MCTP2	7769
MCTS1	1131.5
MCU	3076.33333333333
MCUB	1693.25
MCUR1	4519.4
MDC1	6753.36363636364
MDFI	1616
MDFIC	3261.75
MDGA1	5095.66666666667
MDGA2	5704.33333333333
MDH1	1334
MDH1B	2209.36363636364
MDH2	2312
MDK	1130.25
MDM1	2993.33333333333
MDM2	3031.44444444444
MDM4	2896
MDN1	18167
MDP1	2851
MDS2	1018
ME1	3421
ME2	2782.33333333333
ME3	5056.71428571429
MEA1	1007.25
MEAF6	1918.66666666667
MEAK7	2078.25
MECOM	5175.0625
MECP2	3171.4
MECR	1400.25
MED1	7936
MED10	1086
MED11	902.5
MED12	7149.11111111111
MED12L	10399.3333333333
MED13	6862.5
MED13L	9870.22222222222
MED14	6773.5
MED14OS	933
MED15	3246
MED17	3739.5
MED19	1648
MED20	1390
MED21	2786
MED22	2162
MED23	5114.71428571429
MED24	3811.16666666667
MED25	2573
MED26	3344
MED27	1667
MED28	890
MED29	3606.33333333333
MED30	981
MED31	724
MED4	1426
MED6	1337.5
MED7	3133
MED8	2386.5
MED9	2292
MEDAG	2393
MEF2A	5883.88888888889
MEF2C	6514.58064516129
MEF2D	3288.58333333333
MEFV	2740.25
MEGF10	5189.75
MEGF11	3992.71428571429
MEGF6	7353
MEGF8	9387.5
MEGF9	7813
MEI1	4060
MEI4	2526
MEIG1	644.666666666667
MEIKIN	2263.33333333333
MEIOB	1679.8
MEIOC	3739
MEIS1	4498.25
MEIS2	3349.75
MEIS3	1599
MELK	2441.375
MELTF	4476.33333333333
MEMO1	1424.66666666667
MEN1	1839
MEOX1	2677.5
MEOX2	2490
MEP1A	3303
MEP1B	2698
MEPCE	3015
MEPE	2233
MERTK	3740
MESD	1087
MESP1	1091
MESP2	1564
MEST	2410.625
MET	6971
METAP1	3000.4
METAP1D	1714.625
METAP2	2979.5
METTL1	1505
METTL11B	3202
METTL14	2723
METTL15	2272.57142857143
METTL16	5060
METTL17	1732
METTL18	1528
METTL21A	1887.33333333333
METTL21C	1293
METTL22	1567.75
METTL23	969
METTL24	1338
METTL25	3843.6
METTL27	1912
METTL2A	1515
METTL3	1974.5
METTL4	4061.75
METTL5	789.75
METTL6	1439
METTL7A	3717
METTL7B	1193
METTL8	2155.78571428571
METTL9	2772.5
MEX3A	6559
MEX3B	3703
MEX3C	3759
MFAP1	1311
MFAP2	1107
MFAP3	5509
MFAP3L	3069.11111111111
MFAP4	1869
MFAP5	2867.5
MFF	1865.04166666667
MFGE8	1755.33333333333
MFHAS1	5536
MFN1	4718.66666666667
MFN2	4397.33333333333
MFNG	2136.66666666667
MFRP	2595
MFSD1	2166.75
MFSD10	1797
MFSD11	2124.22222222222
MFSD12	1713
MFSD13A	2199.66666666667
MFSD14A	2780
MFSD14B	1787
MFSD2A	2142.5
MFSD2B	4637
MFSD3	2265.5
MFSD4A	4067
MFSD4B	3623
MFSD5	1698
MFSD6	4033
MFSD6L	2256
MFSD8	3918.66666666667
MFSD9	4297.6
MGA	11757.1764705882
MGAM	9804
MGAM2	10261
MGARP	1875
MGAT1	3514.09090909091
MGAT2	2760
MGAT3	6406.5
MGAT4A	8468
MGAT4B	2221
MGAT4C	2982.28571428571
MGAT4D	2730
MGAT5	2752.42857142857
MGAT5B	4586.14285714286
MGLL	4500.33333333333
MGME1	2256
MGMT	1834.75
MGP	859
MGRN1	4573.84615384615
MGST1	931.5
MGST2	1370.72727272727
MGST3	811
MIA	1091.33333333333
MIA2	3778.16666666667
MIA3	5268.5
MIB1	8520.33333333333
MIB2	4225
MICAL1	3458.88888888889
MICAL2	5878.175
MICAL3	9026.05
MICALL1	4012.66666666667
MICALL2	3000.5
MICB	1716
MICOS10	817
MICOS13	766.333333333333
MICU1	2463.28571428571
MICU2	1414.33333333333
MICU3	4014.83333333333
MID1	7743.8
MID1IP1	3719
MID2	5348.66666666667
MIDEAS	9509
MIEF1	5693
MIEF2	2678.5
MIEN1	780.666666666667
MIER1	4987.6875
MIER3	3426.5
MIF	980.5
MIF4GD	1525.8
MIGA1	2085.66666666667
MIGA2	3101
MIIP	1634
MILR1	1726.88888888889
MINAR1	5788.25
MINAR2	4708
MINDY1	2768.5
MINDY2	3790.33333333333
MINDY3	2184.625
MINDY4	2741
MINDY4B	3197
MINK1	4986.05
MINPP1	2504
MIOS	4857.6
MIOX	1114
MIP	2153
MIPEP	3079.8
MIPOL1	2491
MIR1-1HG	462
MIR1915HG	2052
MIS12	2360.2
MIS18A	1129.25
MIS18BP1	4539
MISP	2413
MISP3	1617.5
MITD1	1077.85714285714
MITF	5566.5
MIXL1	2019
MKI67	11406
MKKS	2444.66666666667
MKLN1	5239.66666666667
MKNK1	2838.85714285714
MKNK2	3614.33333333333
MKRN1	2976
MKRN2	2792
MKRN2OS	878
MKRN3	2661.33333333333
MKS1	3375.5
MKX	3090.83333333333
MLANA	1656
MLC1	1516.5
MLEC	6432.5
MLF1	1158
MLF2	1545
MLH1	2574.42857142857
MLH3	4186.30769230769
MLIP	4449.66666666667
MLKL	2674.22222222222
MLLT1	4413
MLLT10	4915
MLLT11	1726.14285714286
MLLT3	6435
MLLT6	7353.4
MLN	767
MLNR	2031
MLPH	1632
MLST8	1903.25
MLX	1933.28571428571
MLXIP	5652
MLXIPL	3248
MLYCD	2206
MMAA	3789.66666666667
MMAB	2016
MMACHC	1191
MMADHC	1406
MMD	2705
MMD2	2003
MME	5320.22222222222
MMEL1	2819.5
MMGT1	3669
MMP1	2032
MMP10	1749
MMP11	2150.5
MMP12	2269
MMP13	4384
MMP14	3690
MMP15	4243
MMP16	11597
MMP17	2397
MMP19	2576.5
MMP2	3302
MMP20	1812
MMP21	4658
MMP23B	1234
MMP24	3076
MMP24OS	1443
MMP25	3570.5
MMP26	780
MMP27	1567
MMP28	2509.5
MMP3	2038
MMP7	1140
MMP8	3461.25
MMP9	2349
MMRN1	5182
MMRN2	4272.66666666667
MMS19	3458.88888888889
MMS22L	5743.18181818182
MMUT	3323
MN1	7830
MNAT1	1315.75
MND1	1005.5
MNDA	1727
MNT	5228
MNX1	1530
MOAP1	2517
MOB1A	4774.33333333333
MOB1B	3553.14285714286
MOB2	2633.66666666667
MOB3A	1287.33333333333
MOB3B	3181
MOB3C	3224.25
MOBP	3891.625
MOCOS	4033.33333333333
MOCS1	3344.33333333333
MOCS2	1330
MOCS3	3200
MOG	1992
MOGAT1	1513
MOGAT2	4139
MOGAT3	1442
MOGS	3161
MOK	2278.35714285714
MON1A	2239.25
MON1B	3192
MON2	6502.66666666667
MORC1	3515.75
MORC2	4436.5
MORC3	4386.66666666667
MORC4	3794
MORF4L1	1841
MORF4L2	1462
MORN1	2163.25
MORN2	699.75
MORN3	1245.5
MORN4	2619
MORN5	560.5
MOS	2139
MOSMO	1291
MOSPD1	1849
MOSPD2	2560.5
MOSPD3	1130.5
MOV10	4356.44444444444
MOV10L1	3848.6
MOXD1	1830
MPC1	967
MPC1L	795
MPC2	2342
MPDU1	1916.8
MPDZ	7312.66666666667
MPEG1	4260
MPHOSPH10	2314
MPHOSPH6	1124
MPHOSPH8	3179
MPHOSPH9	5140.0625
MPI	1793.16666666667
MPL	2749.75
MPLKIP	1166
MPND	1614
MPO	3141
MPP1	1756
MPP2	4465.2
MPP3	2873.75
MPP4	9545
MPP5	5279
MPP6	2118.125
MPP7	5304
MPPE1	3436.0625
MPPED1	5190.5
MPPED2	2852.85714285714
MPRIP	7924.75
MPST	1347.5
MPV17	1047.83333333333
MPV17L2	1411
MPZ	1385
MPZL1	3244.66666666667
MPZL2	2828.5
MPZL3	4165.66666666667
MRAP	2156
MRAP2	2251.25
MRAS	4197.16666666667
MRC1	5290
MRC2	5681
MRE11	3196.09090909091
MREG	1474
MRFAP1	1562.5
MRFAP1L1	1641
MRGBP	1394.5
MRGPRD	962
MRGPRE	4049
MRGPRF	4565.85714285714
MRGPRG	2126
MRGPRX2	8306
MRI1	1200
MRLN	508
MRM1	2560
MRM2	940
MRM3	3446
MRNIP	1441.4
MRO	2927.8
MROH1	5075.6
MROH2A	7145.33333333333
MROH2B	5237
MROH6	4702.14285714286
MROH7	4743.13333333333
MROH8	3474
MRPL1	1765.66666666667
MRPL10	1579
MRPL11	1124.33333333333
MRPL12	1001
MRPL13	1097
MRPL14	736
MRPL15	1221
MRPL16	1180
MRPL17	1122
MRPL18	1127.25
MRPL19	1362
MRPL2	1003.6
MRPL20	703
MRPL21	710
MRPL22	750
MRPL23	1505.85714285714
MRPL24	1115
MRPL27	755
MRPL3	1291.5
MRPL30	3132.5
MRPL32	886
MRPL33	696.666666666667
MRPL34	988
MRPL35	850
MRPL36	700.75
MRPL37	1862.66666666667
MRPL38	1969.5
MRPL39	1893.875
MRPL4	1465.5
MRPL40	1505
MRPL41	643
MRPL42	1435.66666666667
MRPL43	1044
MRPL44	4325.66666666667
MRPL45	1692
MRPL46	1045
MRPL47	877.666666666667
MRPL49	763
MRPL50	1384.66666666667
MRPL51	690
MRPL52	547.428571428571
MRPL54	718
MRPL55	662.8
MRPL58	1543
MRPL9	797
MRPS10	2251
MRPS11	956
MRPS12	1240.5
MRPS14	938.5
MRPS15	2352
MRPS16	906
MRPS17	1603
MRPS18A	1240.5
MRPS18B	1784.5
MRPS18C	795
MRPS2	1513
MRPS21	565.75
MRPS22	1236.5
MRPS23	949
MRPS24	844
MRPS25	2255
MRPS26	1118
MRPS27	3141.33333333333
MRPS28	884.5
MRPS30	1470
MRPS31	1608.4
MRPS33	843.666666666667
MRPS34	1043
MRPS35	1829
MRPS36	1338
MRPS5	1768
MRPS6	976
MRPS7	1401
MRPS9	1703.5
MRRF	1891.28571428571
MRS2	3297
MRTFA	4888
MRTFB	7900.63157894737
MRTO4	1794
MRVI1	15552
MS4A1	2677
MS4A10	1263
MS4A13	990.6
MS4A14	3444
MS4A15	1846
MS4A18	1956
MS4A2	1805
MS4A4A	1786
MS4A5	742
MS4A6A	1503.625
MS4A6E	1355
MS4A7	1659.33333333333
MSANTD1	5080
MSANTD2	2699.69230769231
MSANTD3	1764
MSANTD4	3465.33333333333
MSC	2040
MSGN1	3230
MSH2	3438
MSH3	3447
MSH4	4218
MSH6	4345
MSI1	2929.5
MSI2	5393.21428571429
MSL1	4874.5
MSL2	4518
MSL3	2254.75
MSMB	473
MSMO1	2074
MSMP	527
MSN	4013
MSR1	2677
MSRA	3003.55555555556
MSRB1	1984
MSRB2	1495
MSRB3	4331.2
MSS51	2680
MST1	2389.25
MST1R	4588.08333333333
MSTN	2816
MSX1	1597
MSX2	5100
MT2A	970
MT3	659
MT4	613
MTA1	2463.27272727273
MTA2	3095.5
MTA3	5225.7
MTAP	1436
MTARC1	3687
MTARC2	2069
MTBP	4420.5
MTCH1	2269.5
MTCH2	2557.75
MTCL1	6315
MTCP1	926
MTDH	5673.5
MTERF1	1979.5
MTERF2	3481.5
MTERF3	1472.66666666667
MTERF4	2133
MTF1	9111
MTF2	4033.25
MTFMT	1496.66666666667
MTFP1	1905
MTFR1	1800.28571428571
MTFR1L	2014.16666666667
MTFR2	2576
MTG2	2050.25
MTHFD1	2823
MTHFD1L	3403
MTHFD2	2170
MTHFD2L	4781.73684210526
MTHFR	2959.5
MTHFS	934.2
MTHFSD	2552.08333333333
MTIF2	2622.21428571429
MTIF3	1253.33333333333
MTLN	1827
MTM1	3528
MTMR1	3630
MTMR10	4932
MTMR11	4072.75
MTMR12	2866
MTMR14	2257.4
MTMR2	4848.33333333333
MTMR3	8589.33333333333
MTMR4	7315.77777777778
MTMR6	3846.2
MTMR7	3757
MTMR8	2314.25
MTMR9	7086
MTNR1A	1972
MTNR1B	1325
MTO1	2366.75
MTOR	8109.2
MTPAP	2071.33333333333
MTPN	3887
MTR	6328.8
MTRES1	1177
MTREX	3959
MTRF1	2051.16666666667
MTRF1L	3102.5
MTRNR2L3	1041
MTRNR2L5	1739
MTRR	3495.21428571429
MTSS1	4944.14285714286
MTSS2	5004.6
MTTP	4145
MTURN	3338.5
MTUS1	5735
MTUS2	7634.2
MTX1	1511
MTX2	1273
MTX3	2011.75
MUC1	2134.33333333333
MUC13	3790
MUC15	3223.5
MUC16	11919.1428571429
MUC19	21654
MUC2	8118
MUC20	1924.66666666667
MUC21	2258
MUC22	5908
MUC3A	11617
MUC4	3614
MUC5AC	8737
MUC5B	15888
MUC7	2830
MUCL3	8574
MUL1	2809.66666666667
MUS81	2979.16666666667
MUSK	4134.25
MUTYH	1843.2
MVB12A	1797
MVB12B	4069.44444444444
MVD	1562
MVK	2535.66666666667
MVP	3339.5
MX1	2752
MX2	3652.66666666667
MXD1	5318.5
MXD3	1222
MXD4	3976.33333333333
MXI1	2729.75
MXRA7	1539.66666666667
MXRA8	2175
MYADM	3135.66666666667
MYADML2	2343.33333333333
MYB	4081
MYBBP1A	4567
MYBL1	4373.5
MYBL2	2712.5
MYBPC1	3852
MYBPC2	3316
MYBPC3	4233.33333333333
MYBPH	1891.33333333333
MYBPHL	6451.8
MYC	2686.5
MYCBP	1573
MYCBP2	14831.55
MYCBPAP	3042
MYCL	3726
MYCN	2778
MYCT1	3070
MYD88	2749
MYDGF	1055
MYEF2	3004.375
MYEOV	3032
MYF5	1648
MYF6	1552
MYH1	5988
MYH10	6869.1
MYH11	6683.66666666667
MYH13	6116
MYH14	7194
MYH15	6152
MYH2	6166.5
MYH3	6498
MYH4	6559
MYH7B	5710
MYH9	7511
MYL1	968.25
MYL10	736.333333333333
MYL2	919
MYL3	932
MYL4	1006
MYL5	2623
MYL6	735
MYL6B	1029
MYL7	675
MYL9	1134.5
MYLIP	2123.6
MYLK	5784.25
MYLK2	2804
MYLK3	2892.57142857143
MYLK4	3766
MYLPF	689
MYMK	1360
MYMX	1067
MYNN	4706.5
MYO10	9089.5
MYO15A	12101.8888888889
MYO15B	9913
MYO16	9758
MYO18A	7720.36842105263
MYO18B	8129.33333333333
MYO19	3903
MYO1A	3618
MYO1B	5022.63636363636
MYO1C	4982.16666666667
MYO1D	4976.375
MYO1F	3863
MYO1G	3247.5
MYO1H	3935
MYO3A	5955.4
MYO3B	8648
MYO5B	6149.75
MYO5C	5484.33333333333
MYO6	5743
MYO7A	7159
MYO7B	7399.5
MYO9A	12313.4166666667
MYO9B	7580
MYOC	2269
MYOCD	8752
MYOCOS	1889.66666666667
MYOD1	1796
MYOF	6492.28571428571
MYOG	1566
MYOM1	5787
MYOM2	5043
MYOM3	5924
MYORG	4759
MYOT	2321
MYOZ1	1548
MYOZ2	1188
MYOZ3	3667
MYPN	6215
MYPOP	2430
MYRF	5921
MYRFL	3122
MYRIP	4645.625
MYSM1	3887.71428571429
MYT1	6210.85714285714
MYT1L	8822.6
MYZAP	3151
MZB1	1383
MZF1	3464
MZT1	2248
N4BP1	3451
N4BP2	6890.6
N4BP2L1	3424
N4BP2L2	3855.4
N4BP3	8415.5
N6AMT1	2467.16666666667
NAA10	700
NAA11	1592
NAA15	4491.28571428571
NAA16	2778.875
NAA20	1002.5
NAA25	5870.25
NAA30	4482
NAA35	3328.14285714286
NAA38	654.333333333333
NAA40	2298
NAA50	3597
NAA60	3214
NAA80	1362.75
NAAA	1677
NAALADL1	2805
NAALADL2	10878.5
NAB1	4774.07692307692
NAB2	2576.5
NABP1	5826.2
NABP2	1555
NACA2	873
NACAD	4402
NACC1	3425.6
NACC2	6813.66666666667
NADK	3286.06666666667
NADK2	4110
NADSYN1	2485.5
NAE1	1773.5
NAF1	6182
NAGA	3270
NAGK	1759.66666666667
NAGLU	2672
NAGPA	2201
NAGS	2625
NAIF1	3130
NAIP	5248.63636363636
NALCN	6908.33333333333
NAMPT	4898
NANOGNB	950
NANOS1	1755
NANOS2	1966
NANOS3	1143.5
NANP	2989
NANS	1370
NAP1L1	3641.42857142857
NAP1L2	2571
NAP1L3	2754
NAP1L4	2697
NAP1L5	2310
NAPA	1839
NAPEPLD	4450.5
NAPG	1632
NAPRT	3028.71428571429
NARF	1781
NARS1	2695
NARS2	1975
NASP	3477.875
NAT1	1333
NAT10	4300.25
NAT14	1657
NAT16	2935
NAT8	1107
NAT8L	6448
NAT9	1800.09523809524
NATD1	5193
NAV1	7293
NAV2	9556.53846153846
NAV3	12251.5833333333
NAXD	2457
NAXE	1365
NBAS	7025.66666666667
NBDY	848
NBEA	10962.5454545455
NBEAL1	9127.7
NBEAL2	9000.27272727273
NBL1	2238.66666666667
NBN	3934
NBPF6	2107
NBPF7	5512
NBR1	5748.81818181818
NCALD	3504.5
NCAM1	6229.11111111111
NCAM2	7338.8
NCAN	6295
NCAPD2	4617.5
NCAPD3	5537.8
NCAPG	3753
NCAPG2	3940.5
NCAPH	2625
NCAPH2	2286
NCBP1	4654.375
NCBP2	1702.33333333333
NCBP2AS2	928
NCBP2L	4002
NCBP3	3419.8
NCDN	3533.5
NCEH1	4112.66666666667
NCF1	1472
NCF2	2200.66666666667
NCF4	1528
NCK1	3201.85714285714
NCK2	3082.11111111111
NCKAP1	4551.25
NCKAP1L	6120
NCKAP5	6791
NCKAP5L	5111.25
NCKIPSD	3026.5
NCL	2794
NCLN	5921.33333333333
NCMAP	4329.66666666667
NCOA1	5924
NCOA2	6738.94117647059
NCOA3	5358.88235294118
NCOA4	3787.42857142857
NCOA5	5026.42857142857
NCOA6	6528.1
NCOA7	3353.07692307692
NCOR1	8060
NCOR2	9321.90625
NCR1	1226.5
NCR2	880
NCR3LG1	4433.33333333333
NCS1	4920
NCSTN	2847.33333333333
NDC1	4436
NDC80	2089
NDE1	1890.8
NDEL1	1836.2
NDFIP1	2188
NDFIP2	4812
NDN	1677
NDNF	9087
NDOR1	2543
NDP	1913.5
NDRG1	2937.33333333333
NDRG2	2173.33333333333
NDRG3	3019.66666666667
NDRG4	3343.07692307692
NDST1	5030.5
NDST2	3700.11111111111
NDST3	4403.66666666667
NDUFA1	463
NDUFA10	1833
NDUFA11	852
NDUFA12	627
NDUFA13	555
NDUFA2	714
NDUFA3	458
NDUFA4	1052
NDUFA4L2	2320
NDUFA5	5882
NDUFA6	1279
NDUFA7	843
NDUFA8	835
NDUFA9	1340.25
NDUFAB1	702
NDUFAF1	1378
NDUFAF2	702
NDUFAF3	1799
NDUFAF4	2401
NDUFAF5	1126.14285714286
NDUFAF6	3566
NDUFAF7	1421.75
NDUFAF8	608
NDUFB1	395
NDUFB10	713
NDUFB11	1109
NDUFB2	579.333333333333
NDUFB3	664
NDUFB4	521
NDUFB5	888.666666666667
NDUFB6	717
NDUFB7	567
NDUFB8	721
NDUFB9	710
NDUFC1	757
NDUFC2	960
NDUFS1	2499
NDUFS2	2294
NDUFS3	941
NDUFS4	656
NDUFS5	745.5
NDUFS6	563
NDUFS8	887
NDUFV1	1621
NDUFV2	889.5
NDUFV3	1584.5
NEB	22550.2333333333
NEBL	9833.22222222222
NECAB1	5276
NECAB2	1464
NECAB3	1925.75
